"","id","avr_age","avr_household_size","avr_education_level","avr_num_cars","avr_health","rented_percent","unemployment_percent","internet_percent","single_percent","married_percent","separated_percent","divorced_percent","widow_percent"
"16858","268042017",39.0292207792208,3.01,5.70618556701031,1.58,4.65573770491803,13.265306122449,7.2,83.8383838383838,53.2467532467532,38.961038961039,1.2987012987013,2.5974025974026,3.8961038961039
"16918","268047007",39.5608465608466,2.28048780487805,4.6793893129771,0.963414634146341,4.47282608695652,9.75609756097561,8.7248322147651,78.75,57.1428571428571,29.6296296296296,3.7037037037037,2.11640211640212,7.40740740740741
"14369","267041008",42.4358974358974,2.82926829268293,4.87209302325581,1.85365853658537,4.57758620689655,12.3456790123457,6.5,83.9506172839506,44.8717948717949,43.5897435897436,2.56410256410256,3.41880341880342,5.55555555555556
"14316","267040019",33.3872180451128,3.63888888888889,5.2312925170068,1.65277777777778,4.62737642585551,8.33333333333333,4.71698113207547,94.4444444444444,51.5037593984962,46.2406015037594,0.75187969924812,0.37593984962406,1.12781954887218
"16657","268027007",38.6204819277108,2.24324324324324,5.2,0.864864864864865,4.43558282208589,32.8571428571429,7.19424460431655,73.6111111111111,63.855421686747,28.3132530120482,1.80722891566265,1.20481927710843,4.81927710843374
"14348","267040051",37.5423728813559,2.02564102564103,5.39156626506024,1.21367521367521,4.55555555555556,29.9145299145299,10.2564102564103,83.7606837606838,61.4406779661017,33.0508474576271,3.8135593220339,0.847457627118644,0.847457627118644
"16937","268048015",42.1449814126394,2.65686274509804,4.99444444444444,1.34313725490196,4.51153846153846,5.94059405940594,5.88235294117647,77.2277227722772,46.4684014869888,44.2379182156134,1.48698884758364,1.85873605947955,5.94795539033457
"16920","268047009",51.8118811881188,1.61904761904762,2.56716417910448,0.301587301587302,4.17708333333333,9.67741935483871,15.1162790697674,29.5081967213115,53.4653465346535,15.8415841584158,5.94059405940594,6.93069306930693,17.8217821782178
"14322","267040025",30.1084010840108,3.63461538461538,5.64210526315789,1.98076923076923,4.69230769230769,17.6470588235294,8.07692307692308,93.0693069306931,58.2655826558266,37.940379403794,2.1680216802168,1.0840108401084,0.5420054200542
"14307","267040010",35.4871794871795,3.0375,5.16447368421053,1.6125,4.61538461538461,8.75,4.41988950276243,94.9367088607595,50,46.5811965811966,0.854700854700855,1.28205128205128,1.28205128205128
"16663","268027013",42.4462809917355,1.57894736842105,5.47126436781609,0.684210526315789,4.36363636363636,34.6666666666667,11.3207547169811,62.6666666666667,61.1570247933884,28.9256198347107,2.47933884297521,2.47933884297521,4.95867768595041
"17210","268070021",41.6039603960396,2.58823529411765,2.30487804878049,0.621848739495798,4.19463087248322,6.83760683760684,22.2222222222222,62.3931623931624,53.1353135313531,31.3531353135314,4.95049504950495,3.3003300330033,7.26072607260726
"14342","267040045",26.0114285714286,3.60204081632653,6.25268817204301,1.69387755102041,4.79705882352941,24.4897959183673,6.39269406392694,95.9183673469388,55.7142857142857,40.8571428571429,1.71428571428571,0.857142857142857,0.857142857142857
"17206","268070017",32.4795321637427,1.96551724137931,6.32089552238806,0.954022988505747,4.60588235294118,58.6206896551724,10.1351351351351,81.6091954022989,68.4210526315789,23.9766081871345,1.75438596491228,1.75438596491228,4.09356725146199
"16376","268006013",31.7987616099071,3.37894736842105,3.93989071038251,1.54736842105263,4.56832298136646,9.67741935483871,8.29694323144105,86.9565217391304,54.7987616099071,41.4860681114551,1.23839009287926,0.619195046439629,1.85758513931889
"16366","268006003",48.0084388185654,2.46315789473684,3.41530054644809,1.23157894736842,4.31223628691983,3.15789473684211,4.61538461538462,59.1397849462366,44.7257383966245,41.7721518987342,2.10970464135021,1.68776371308017,9.70464135021097
"16373","268006010",32.3047210300429,3.13333333333333,3.97122302158273,1.46666666666667,4.54310344827586,14.6666666666667,11.5606936416185,94.6666666666667,54.5064377682403,38.6266094420601,3.00429184549356,2.57510729613734,1.28755364806867
"16374","268006011",31.3548387096774,3.01388888888889,4.85384615384615,1.41666666666667,4.68720379146919,16.6666666666667,9.74025974025974,86.1111111111111,57.1428571428571,37.3271889400922,1.84331797235023,1.38248847926267,2.30414746543779
"17080","268060011",41.8826291079812,2.45555555555556,4.09090909090909,0.944444444444444,4.37619047619048,15.9090909090909,10.8695652173913,67.0454545454545,57.7464788732394,29.1079812206573,2.8169014084507,1.87793427230047,8.45070422535211
